image,response,timestamp,pred_label,pred_conf,pred_llm_judge
airplane2-bird3,The image is a blurry picture of a bird.,,bird,0.9996276,D
airplane4-bear3,The image is a blurry picture of a cat.,,cat,0.99999404,H
airplane9-oven2,A blurry image of a plane.,,airplane,1.0,A
airplane9-clock1,"The image is a collage of clocks with various shapes and sizes. They are arranged in a visually appealing manner, creating a unique and interesting composition. The clocks are placed on top of each other, with some overlapping and others standing out. The clocks are of different colors and designs, adding to the overall aesthetic of the collage.",,clock,0.9999999,J
airplane6-knife1,A close up of a pair of scissors with a blurry background.,,knife,0.9993849,X
airplane1-clock1,"The image is a collage of clocks in various shapes and sizes, arranged in a visually appealing manner. The clocks are scattered throughout the image, with some placed closer to the foreground and others further in the background. The clocks are of different styles and types, creating a diverse and interesting composition.",,clock,0.9999999,J
airplane3-car1,"The image is a colorful collage of various vehicles, including cars, airplanes, and boats. The vehicles are arranged in a visually appealing manner, with some overlapping and others placed next to each other. The colors are vibrant, and the overall composition is dynamic and eye-catching.",,airplane,0.6225482,"A, G, E"
airplane9-car2,A blurry image of a car with a red hood.,,car,0.9952691,G
airplane10-elephant1,"The image shows a plane flying in the sky, as seen from the bottom of the plane. The plane is flying over a rocky surface, and the sky is cloudy.",,airplane,1.0,A
airplane4-cat3,A cat is laying down in the image.,,cat,0.99999917,H
airplane5-boat3,A colorful painting of a plane with a blue wing.,,airplane,1.0,A
airplane3-dog1,"The image is a close-up of a brown and yellow furry surface, possibly a dog's fur. The fur appears to be fuzzy and textured, with a few darker spots scattered throughout.",,dog,0.998359,K
airplane9-knife3,"The image is a blurry picture of a group of people, with some of them holding cell phones. The people are standing in front of a wall, and their positions are scattered throughout the scene.",,airplane,0.9937218,X
airplane5-bird2,A fighter jet is flying through the sky.,,airplane,1.0,A
airplane5-dog3,"The image is a close-up of a dog's fur, which appears to be brown and white. The fur is very fluffy and has a distinctive texture. The dog's fur is spread out, covering most of the image.",,dog,0.9993006,H
airplane5-chair3,A bunch of blue chairs are stacked on top of each other.,,chair,0.9999981,I
airplane6-bear3,A blurry image of a bird in a tree.,,bird,0.9996922,D
airplane4-elephant1,"The image is a close-up of a rocky surface with a lot of cracks and crevices. The rock appears to be a piece of stone or concrete, possibly a wall or a piece of a building. The surface is rough and textured, with a lot of detail in the cracks and crevices.",,airplane,0.938652,X
airplane1-elephant1,"The image features a close-up of a plane wing, with the wing's skin appearing to be cracked and weathered. The wing is the main focus of the image, and it appears to be made of leather.",,airplane,0.9999976,X
airplane8-truck3,The image is a blurry picture of a room with a bunch of chairs.,,chair,0.9999924,I
airplane10-knife3,A blurry image of a pair of scissors.,,knife,0.9996561,X
airplane4-airplane1,A plane is flying through a cloudy sky.,,airplane,1.0,A
airplane8-clock2,"The image is a blurry picture of a clock and a keyboard. The clock is in the middle of the image, while the keyboard is on the right side. The clock has a white face with black numbers, and the keyboard is surrounded by a blurry background.",,clock,0.9768729,"J, M"
airplane10-truck1,"A red object is in the foreground, with a blurry background.",,airplane,0.92495954,X
airplane4-bottle1,"A collage of various bottles and cans of alcohol, including beer and soda.",,bottle,0.9999999,F
airplane9-truck1,A red airplane with a propeller on the front.,,airplane,1.0,A
airplane7-clock3,The image is a collage of clocks and musical notes.,,clock,1.0,J
airplane7-airplane3,A large airplane is flying through the sky.,,airplane,1.0,A
airplane8-bird1,A blue and gray plane is flying through a cloudy sky.,,airplane,1.0,A
airplane10-oven2,The image is a black and white photo of a plane.,,airplane,1.0,A
airplane5-knife1,"The image is a close-up of a person's hand holding a bottle of wine. The bottle is positioned in the center of the image, and the hand is visible on the left side. The background is blurry, making the focus of the image the bottle and the hand.",,bottle,0.9999988,F
airplane8-bicycle3,"The image is a collage of various objects, including a plane, a bicycle, and a chain. The plane is in the middle of the collage, while the bicycle is on the left side and the chain is on the right side. The objects are arranged in a way that creates a visually interesting and abstract composition.",,airplane,0.92179245,"A, C"
airplane4-bicycle2,"The image is a blurry picture of a cityscape, with a mix of buildings and vehicles. The buildings are scattered throughout the scene, with some appearing closer to the foreground and others further in the background. There are also several cars and a bus visible in the image, with one car being particularly prominent in the middle of the scene. The overall effect of the blurry photo gives the impression of a busy, bustling city environment.",,car,0.9049187,"G, P"
airplane6-chair3,The image is a blurry picture of a room with many blue chairs.,,chair,0.9998535,I
airplane5-bear2,"A bird is laying on a white surface, possibly a blanket or a white sheet. The bird appears to be sleeping or resting, with its head tucked under its wing. The bird's body is covered in white feathers, which blend in with the white surface it is resting on.",,bird,0.9999131,D
airplane4-truck2,The image is a blurry picture of a red car.,,car,0.9996971,G
airplane7-car1,"A colorful collage of cars, including a yellow car, a red car, and a blue car.",,car,0.99982053,G
airplane7-bird3,A bird is flying in the sky.,,bird,0.99096537,D
airplane1-bicycle2,The image is a blurry picture of a plane flying through the sky.,,airplane,1.0,A
airplane4-dog2,The image is a close-up of a brown teddy bear.,,bear,0.9995757,B
airplane10-airplane1,"A large airplane is flying through the sky, with its wings spread out. The plane is white and red, and it appears to be a commercial jet.",,airplane,1.0,A
airplane8-oven2,A black and white photo of a metal object with a reflection of a person in the background.,,airplane,0.6614482,X
airplane10-cat2,"A blurry image of a brown animal, possibly a dog or a cat, is seen in the foreground. The animal is laying down on a sandy surface, and its body is partially obscured by the blurred background.",,dog,0.75299966,"H, K"
airplane8-elephant3,"The image features a close-up of a rock with a pattern of lines and grooves. The rock appears to be a type of stone or a piece of a fossilized animal, such as an elephant's skin. The lines and grooves are visible all over the rock, creating a unique and intricate texture.",,elephant,0.99970335,X
airplane5-bottle3,"The image is a collage of various bottles, including green and clear ones, arranged to create the appearance of a fighter jet. The bottles are scattered throughout the scene, with some positioned in the foreground and others in the background. The arrangement of the bottles gives the impression of a jet soaring through the sky, creating a unique and artistic display.",,bottle,0.7646696,X
airplane4-car1,A colorful painting of a plane and cars.,,airplane,0.99995947,"A, G"
airplane7-boat2,"The image is a colorful, abstract painting of a large airplane. The airplane is the main focus of the painting, with its wings and tail visible. The background is filled with various colors and shapes, adding to the abstract nature of the painting.",,airplane,1.0,A
airplane6-keyboard3,A black bird is flying in the sky.,,bird,0.7640213,D
airplane3-elephant1,A close up of a cracked surface with a hole in it.,,airplane,0.91265655,X
airplane7-truck1,"A red airplane with the word ""Viper"" on it.",,airplane,0.9999999,A
airplane6-bottle2,"The image is a close up of a bunch of bottles, possibly containing nail polish. The bottles are arranged in a somewhat disorganized manner, with some bottles overlapping each other. The bottles are of various sizes and shapes, and they are all placed in a single area.",,bottle,0.99999964,F
airplane9-keyboard2,"A close up of a keyboard with the letters E, S, and D visible.",,keyboard,1.0,M
airplane10-dog3,The image is a blurry picture of a dog.,,dog,0.9999137,H
airplane2-bottle1,"A large assortment of bottles, including wine and beer, are displayed in a room. The bottles are arranged in various positions and sizes, creating a visually interesting scene.",,bottle,1.0,F
airplane4-boat3,A colorful painting of a plane flying in the sky.,,airplane,1.0,A
airplane7-bottle3,"The image is a collage of various bottles, including Monarch, arranged in a visually appealing manner. The bottles are of different shapes and sizes, and they are placed in a way that creates a sense of depth and dimension. The collage is colorful and eye-catching, showcasing the unique designs and shapes of the bottles.",,bottle,0.9999974,F
airplane3-keyboard2,A close up of a black object with a white dot on it.,,airplane,0.99211884,X
airplane9-boat1,"The image is a colorful collage of various objects, including a plane, a boat, and a car. The plane is prominently displayed in the middle of the scene, while the boat and car are situated on the left side. The collage is composed of different colors and patterns, creating a visually striking and abstract artwork.",,airplane,0.9653216,A G E
airplane9-airplane2,"The image is a colorful painting of a plane, possibly a jet, flying through the sky. The plane is blue and yellow, with a yellow wing and a blue body. The sky is a mix of blue and yellow colors, creating a vibrant and lively atmosphere. The plane appears to be flying in front of a cloudy sky, adding depth and dimension to the painting.",,airplane,1.0,A
airplane4-knife1,The image is a close-up of a gun with a blue handle. The gun is made of metal and has a brown handle. The gun is positioned in the center of the image.,,airplane,0.917924,X
airplane7-keyboard1,A close up of a metal object with a blurry background.,,airplane,0.96589637,X
airplane3-clock1,"The image is a collage of clocks and numbers, with a plane made out of clocks as the main focal point. The plane is surrounded by various clocks and numbers, creating a visually interesting and unique composition.",,airplane,0.923594,A
airplane3-cat1,"A brown and white animal, possibly a cat, is laying down in a fuzzy, blurry setting. The animal appears to be sleeping or resting, with its body stretched out and relaxed. The background is a mix of blue and white, creating a soft and cozy atmosphere.",,cat,0.9884621,H
airplane5-bicycle1,"A jumbled image of a plane with many parts, including a nose and a wing.",,airplane,1.0,A
airplane3-airplane2,A blurry image of a plane in the sky.,,airplane,1.0,A
airplane2-dog1,"The image is a close-up of a furry surface, possibly a dog's belly, with a hole in the middle. The fur is brown and white in color, and the texture is quite fuzzy.",,dog,0.9805593,X
airplane7-cat3,A blurry image of a bird.,,bird,0.9996978,D
airplane3-chair3,A blurry image of a room with blue chairs.,,chair,0.9997954,I
airplane4-bird3,A bird is flying in the sky.,,bird,0.99096537,D
airplane1-chair2,"A large group of wooden chairs are stacked on top of each other, creating a visually interesting arrangement. The chairs are of various sizes and are placed in different orientations, creating a sense of depth and complexity in the scene. The chairs are piled up in a way that makes it difficult to discern individual chairs, giving the impression of a large, interconnected structure.",,chair,0.99999595,I
airplane3-oven1,A blurry image of a plane flying through the sky.,,airplane,1.0,A
airplane4-keyboard3,A black object with a cord attached to it.,,airplane,0.97386134,J
airplane10-boat3,A colorful airplane is flying in the sky.,,airplane,1.0,A
airplane8-chair1,The image is a blurry picture of a row of red seats.,,airplane,0.53182465,X
airplane2-cat1,A cat is laying on a bed with a white sheet.,,cat,0.999998,H
airplane10-bear3,"The image is a close-up of a brown and black animal, possibly a dog, with its fur blurred out. The animal appears to be looking at the camera, and its fur is described as being shaggy and brown.",,dog,0.9852197,K
clock7-boat3,A clock with a green face and red numbers.,,clock,1.0,J
clock8-truck2,The image is a close-up of a clock with a red face and a red strap. The clock is showing the time as 10:00.,,clock,1.0,J
clock6-clock2,A clock with a metal face and a white background.,,clock,1.0,J
clock7-car1,A clock with a colorful face.,,clock,1.0,J
clock10-oven2,A black and white image of a machine with a blue handle.,,airplane,0.9306514,X
clock10-airplane1,A clock with a bird on it.,,clock,0.9984206,"J, D"
clock4-chair1,"The image is a distorted picture of a clock, with the clock's face and hands appearing to be made of chairs. The clock's face is made up of multiple chairs, while the hands are also composed of chairs. The chairs are arranged in a way that resembles the clock's face and hands, giving the impression of a clock made of chairs.",,clock,0.9873769,"J, I"
clock8-oven3,"The image is a close-up of a clock with a digital display. The clock is surrounded by various electronic components, including a computer circuit board and a speaker. The clock's face is partially obscured by the electronic parts, making it difficult to see the time.",,clock,1.0,J
clock2-knife1,A clock with a brown face and a white background. The clock hands are black and white.,,clock,1.0,J
clock1-clock2,"The image is a close-up of a clock with a blurry background. The clock has a white face and is surrounded by other clocks, creating a collage-like effect. The clocks are of various sizes and are positioned in different angles, giving the impression of a clock tower.",,clock,0.9999999,J
clock8-bear2,A clock with a chain around it.,,clock,1.0,J
clock9-keyboard2,A close up of a keyboard.,,keyboard,1.0,M
clock4-elephant2,"The image is a close-up of a clock face, which is made of wood. The clock has Roman numerals and is showing the time as 12:55.",,clock,1.0,J
clock10-cat1,A clock shaped like Mickey Mouse is shown in a blurry photo.,,clock,0.99999964,J
clock6-chair3,A blue circle made of many chairs.,,chair,0.9999987,I
clock7-bicycle1,A clock with a blue background and a silver rim.,,clock,1.0,J
clock9-airplane1,A clock with a white face and black hands.,,clock,1.0,J
clock5-bicycle1,A clock with a colorful background.,,clock,1.0,J
clock3-cat1,A clock with a brown face and white numbers.,,clock,1.0,J
clock10-bottle1,"A collage of many bottles and cans, including a few with the number 6 on them.",,bottle,0.99999964,F
clock2-clock3,A clock with a lot of numbers on it.,,clock,1.0,J
clock7-cat2,A clock with a blurry face.,,clock,1.0,J
clock3-keyboard3,"A close up of a watch face with the numbers 3, 6, and 9 visible.",,clock,0.9997222,J
clock10-boat2,A clock made out of a car engine.,,clock,0.9994362,"J, G"
clock7-bear2,A clock with a blurry face.,,clock,1.0,J
clock8-cat1,A clock with a brown face and white numbers.,,clock,1.0,J
clock9-bird2,A close up of a clock face with the hands at 11 and 12.,,clock,1.0,J
clock10-knife3,A black and white image of a gear with a handle.,,knife,0.6119039,X
clock4-bottle3,A clock with a green face and black numbers is shown. The clock has a green frame and is surrounded by a variety of papers and numbers.,,clock,1.0,J
clock9-chair3,A group of blue chairs are arranged in a circle.,,chair,0.99999964,I
clock8-boat1,"A clock with a colorful face, showing the time as 12:23.",,clock,1.0,J
clock2-bottle3,"A clock with a green face and a green background. The clock is covered in green and white designs, and it has a green border. The hands of the clock are also green.",,clock,1.0,J
clock4-knife1,A clock with a brown face and black hands.,,clock,1.0,J
clock1-bear1,"The image is a close-up of a brown animal, possibly a dog, with its fur blurred out. The fur appears to be fuzzy and has a slightly distorted look. The animal is sitting in front of a background that is also blurred out.",,dog,0.92769295,X
clock8-keyboard1,A clock face with a black background and white numbers.,,clock,1.0,J
clock2-elephant2,A clock with a brown face and black numbers.,,clock,1.0,J
clock8-airplane2,A blue and yellow clock with a blue face and yellow hands.,,clock,1.0,J
clock6-oven1,A close up of a white object with a black and silver center.,,airplane,0.9739863,X
clock2-bicycle1,A clock with a colorful and abstract design.,,clock,1.0,J
clock10-truck2,The image is a blurry picture of a red and silver object.,,airplane,0.8536632,X
clock4-oven1,A watch face with a blurry background.,,clock,0.9987876,X
clock6-bird3,A clock with a black face and white numbers.,,clock,1.0,J
clock7-bottle2,A clock made out of empty bottles.,,clock,0.97928953,"J, F"
clock10-dog3,A dog's face is seen through a glass circle.,,dog,0.99996173,K
clock4-car2,A clock face with a car on it.,,clock,0.99450785,"J, G"
clock10-clock3,A clock with a bird on it.,,clock,0.9984206,"J, D"
clock3-car2,A clock with a car in the background.,,clock,0.99914956,"J, G"
clock3-bird1,A clock with a blue background.,,clock,1.0,J
clock3-dog2,A clock with a furry texture.,,clock,1.0,J
clock2-dog1,A clock with a yellow background and black numbers.,,clock,1.0,J
clock7-dog2,A clock with a fuzzy face and black hands.,,clock,1.0,J
clock6-truck3,A yellow and blue circle with a hole in the center.,,airplane,0.640354,X
clock3-bicycle2,A clock face with a silver background and black numbers.,,clock,1.0,J
clock4-boat3,A clock with a green face and a blue background.,,clock,1.0,J
clock6-knife2,"A clock made of various items such as scissors, a book, and a pen.",,clock,0.99999905,J
clock4-airplane1,A clock with a white face and black numbers.,,clock,1.0,J
clock7-truck3,A clock with a yellow face and black hands.,,clock,1.0,J
clock3-elephant3,"The image is a close-up of a clock face, showing the time as 11:50. The clock is brown and has a leather texture.",,clock,1.0,J
clock1-truck3,"The image is a blurry picture of a room with a chair and a couch. The chair is located on the left side of the room, and the couch is on the right side. The room appears to be colorful and has a bright atmosphere.",,chair,0.9999331,"I, G"
clock4-bird3,A clock with a wooden frame and a glass face. The clock has Roman numerals and is showing the time of 10:10.,,clock,1.0,J
clock1-dog2,A clock with roman numerals is on a piece of fur.,,clock,0.9999993,J
clock8-knife1,A clock with a brown face and white numbers.,,clock,1.0,J
clock5-elephant2,A clock with Roman numerals is displayed on a brown background.,,clock,1.0,J
clock3-bear3,A clock face is seen through a round hole in a wall.,,clock,1.0,J
clock6-car2,A clock made of car parts.,,clock,0.9998678,J
clock10-bird3,A clock with a cat face on it.,,clock,0.9997594,"J, H"
clock1-car1,A colorful painting of cars.,,car,0.99991775,G
clock5-airplane1,A clock with a blurry face.,,clock,1.0,J
clock7-keyboard2,A close up of a clock face with the hands at 12 and 4.,,clock,1.0,J
clock9-cat1,The image is a close-up of a clock face with a brown background. The clock has a white face with black numbers and hands. The clock is positioned in the center of the image.,,clock,1.0,J
clock8-chair2,"A large clock with a wooden face and a brown frame. The clock has a large number 12 and 11 on the top, and the numbers 1 through 12 are arranged around the clock face. The clock is made up of many smaller clocks, each with their own set of numbers. The clock is sitting on a table, and the numbers are in a blurry state.",,clock,1.0,J
clock5-oven1,A clock with a white face and black hands.,,clock,1.0,J
clock1-elephant2,"The image features a brown, textured surface with a large, curved design on it. The design resembles a tree branch, and it is the main focal point of the image. The brown surface is made up of a series of lines and curves, creating a visually interesting pattern. The overall appearance of the image is that of a close-up view of a tree branch, with the branch's texture and details being the primary subject.",,airplane,0.9371667,X
clock1-boat3,A colorful image of a clock with a red and green background.,,clock,1.0,J
clock5-chair3,"The image is a close-up of a clock with a blue background. The clock has a unique design, with a blue circle in the middle and a blue square around it. The clock is surrounded by a blue and white pattern, giving it a colorful and artistic appearance.",,clock,1.0,J
clock5-keyboard1,A clock face with the hands missing.,,clock,0.9999999,J
clock2-bear2,A clock with a white face and black numbers.,,clock,1.0,J
clock6-bicycle1,A clock with a lot of gears and cogs.,,clock,1.0,J
clock5-clock2,A clock with a gold rim and a black face. The hands are black and white. The clock is showing the time as 12:45.,,clock,1.0,J
clock6-bottle1,A clock made of various bottles and cans.,,clock,0.99840313,"J, F"
dog5-bear3,A brown dog with a shaggy coat.,,dog,0.9999646,K
dog1-knife3,A blurry image of a dog with a cell phone in its mouth.,,dog,0.99996924,K
dog2-bicycle2,"The image is a close-up of a dog's face, with a blurry background. The dog's face is surrounded by various objects, including a bicycle, a fork, a spoon, and a knife. The objects are scattered around the dog's face, creating a unique and interesting composition.",,dog,0.9950287,C
dog9-bottle1,A dog made of many bottles and cans.,,bottle,0.9529177,X
dog7-chair2,A large group of wooden chairs are stacked on top of each other.,,chair,0.99999976,I
dog2-bottle2,"The image is a close-up of a large collection of various bottles and containers, possibly containing different types of liquids or substances. The bottles are arranged in a somewhat disorganized manner, with some overlapping and others standing upright. The scene appears to be blurry, giving the impression of a busy and cluttered environment.",,bottle,0.99999917,F
dog3-boat1,A person's face is blurred out in a colorful painting.,,airplane,0.8972727,X
dog2-dog3,A white dog with brown ears.,,dog,0.9997551,K
dog10-car3,"A dog is sitting on top of a car, which is surrounded by other cars. The dog is the main focus of the image, and it appears to be a large dog. The car beneath the dog is red, and the scene is colorful and artistic.",,dog,0.5356751,G
dog3-dog1,A brown dog is laying on its side with its head turned to the right.,,dog,0.99989843,K
dog3-keyboard1,A black dog is sitting on the ground.,,dog,0.9999167,K
dog3-clock1,"The image is a collage of various clocks and numbers, with a large clock face in the center. The clocks are of different sizes and styles, and they are scattered throughout the image. The overall composition is a mix of clocks and numbers, creating a visually interesting and unique piece of art.",,clock,1.0,X
dog10-oven2,A black dog statue is sitting on a table.,,dog,0.99935085,X
dog4-truck2,A red and black image of a hand giving a fist.,,airplane,0.44050133,X
dog3-elephant2,The image is a close up of a woman with long hair.,,airplane,0.9139592,X
dog10-truck2,A red car is parked in front of a building.,,car,0.99941945,G
dog7-oven2,A black and white image of a person with a head and a body.,,airplane,0.9012365,X
dog10-airplane1,"The image is a collage of a dog, with various parts of the dog's body scattered throughout the scene. The dog appears to be sitting or laying down, and the image is composed of multiple images of the dog, creating a unique visual effect.",,dog,0.99931884,H
dog6-bicycle1,"The image is a collage of various objects, including a rose, a bicycle, and a clock. The rose is the central focus, surrounded by the other objects. The bicycle is located on the left side of the image, while the clock is positioned towards the right. The collage is composed of many different shapes and sizes, creating a visually interesting and intricate design.",,clock,0.72634184,"B, C, J"
dog5-truck2,A red and silver image of a person with a red hat.,,chair,0.4134917,X
dog6-cat1,A brown and white dog is sitting on a white surface.,,dog,0.9999821,K
dog4-bottle2,"A blurry image of a bunch of bottles, some of which are empty.",,bottle,1.0,F
dog10-clock1,A dog is sitting in front of a wall covered in clocks.,,clock,0.99935967,K
dog9-cat1,A brown dog is sitting on the ground with its head turned to the side. The dog appears to be looking at something in the distance.,,dog,0.9998982,K
dog6-clock1,"A dog made of clocks is the main focus of the image. The dog is positioned in the center and surrounded by various clocks of different sizes. The clocks are scattered throughout the image, with some placed above the dog and others below it. The unique design of the dog made of clocks creates an interesting and eye-catching visual effect.",,clock,0.9914042,X
dog9-chair2,A blurry picture of a chair with a wooden back.,,chair,0.9999989,I
dog7-bird3,A dog is sitting on the ground with its head turned to the side.,,dog,0.99985707,K
dog10-bottle1,"A large pile of various bottles, including beer bottles, are stacked on top of each other. The bottles are arranged in a way that resembles a dog, with the neck of a bottle as the head and the body made up of the bottles' shapes.",,bottle,0.99999344,F
dog8-bear3,A dog is standing in a field with its tail wagging.,,dog,0.9995473,K
dog5-boat3,A blurry image of a person's face with a green background.,,airplane,0.6777857,X
dog9-boat1,A dog is walking on a beach with a blue sky in the background.,,dog,0.99991536,X
dog2-cat1,A brown and white dog with a brown nose.,,dog,0.99995744,K
dog3-bird2,A black puppy dog is sitting on a couch.,,dog,0.99989307,"H, K"
dog8-keyboard3,A blurry image of a camera.,,airplane,0.9749239,X
dog10-dog1,A dog is sitting in front of a yellow background.,,dog,0.9997726,K
dog6-truck2,"A blurry image of a red and black object, possibly a car, with a close-up view of the front.",,car,0.9925775,G
dog4-chair1,The image is a blurry photo of a row of red seats in a theater.,,chair,0.5362657,X
dog8-bottle2,A black dog is standing in front of a large pile of bottles.,,bottle,0.8245515,K
dog1-bear1,A dog with a brown and white face is looking at the camera.,,dog,0.99997497,K
dog8-chair3,A chair with an elephant on it.,,elephant,0.98988605,"I, L"
dog5-car3,A blurry image of a dog in a car.,,car,0.9823501,"G, H"
dog9-bicycle3,A dog is standing in a field of grass.,,dog,0.9999677,"H, K"
dog6-elephant2,A dog's head is shown in a close up view.,,dog,0.9999305,K
dog1-chair1,A blurry image of a theater with red seats.,,airplane,0.50106984,X
dog4-oven1,A blurry image of a cat.,,cat,0.9999937,H
dog9-car1,"The image is a colorful painting of a car show, featuring a variety of cars in different colors. The cars are arranged in a way that they seem to be moving towards the viewer, creating a sense of depth and motion. The painting captures the vibrant atmosphere of the car show and showcases the beauty of these vehicles.",,car,0.9988858,G
dog1-dog2,A dog looking at the camera.,,dog,0.9999982,K
dog10-bicycle1,A dog is sitting in front of a wall with a lot of metal pieces.,,dog,0.99967396,K
dog4-cat3,A dog is looking to the left.,,dog,0.9999913,K
dog3-bear3,A black dog with a brown face is sitting on a bed.,,dog,0.9990287,K
dog3-truck2,"A blurry image of a red object, possibly a car, with a black and white background.",,car,0.96811646,G
dog1-boat3,A colorful abstract art piece featuring a face with a green background and a red and blue background.,,airplane,0.35391504,X
dog5-knife2,A blurry image of a person's head with a bunch of books in the background.,,bottle,0.86468023,X
dog1-airplane3,A dog with a blue background.,,dog,0.99999607,K
dog2-airplane2,A blurry image of a dog's face.,,dog,0.9999608,K
dog5-elephant1,A dog with a smile on its face.,,dog,0.99999785,K
dog4-elephant2,"The image features a close-up of a tiger's face, with its mouth open. The tiger's fur appears to be blurry, giving a sense of motion to the image.",,cat,0.44918168,X
dog1-bird1,A dog with blue eyes.,,dog,0.999995,K
dog7-keyboard3,"The image is a close-up of a keyboard with the numbers 2 and 3 visible. The keyboard is blurred, making it difficult to see the other keys.",,keyboard,0.99998045,M
dog8-dog3,A dog with a long tail is standing in front of a statue.,,dog,0.990551,"H, K"
dog10-keyboard2,"A close up of a keyboard with the letters P, O, I, U, Y, H, J, K, L, and M visible.",,keyboard,1.0,M
dog4-keyboard2,A blurry image of a camera with the number 22 on it.,,airplane,0.9621568,X
dog8-boat3,The image is a colorful painting of an elephant.,,elephant,1.0,L
dog1-car2,A blurry image of a car with red and yellow colors.,,car,0.99916375,G
dog4-airplane3,A blurry image of a dog with a camera around its neck.,,dog,0.99947315,K
dog1-cat3,A dog's face with a black nose and brown fur.,,dog,0.9999685,K
dog10-elephant1,"A dog is sitting on a surface, possibly a wall or a piece of leather.",,dog,0.9998548,H
dog3-knife3,A black dog is sitting in front of a white background.,,dog,0.9997911,K
dog7-knife3,A dog's head and neck are shown in a black and white image.,,dog,0.9998061,K
dog8-clock2,A dog sitting on a clock.,,clock,0.99931145,K J
dog6-bird1,A dog with a blue face and a black collar.,,dog,0.9999969,K
dog5-oven1,A blurry image of a person's face.,,airplane,0.9315819,X
dog4-bicycle1,"A collage of various objects, including scissors, knives, and other utensils, arranged in a visually appealing manner.",,knife,0.99999535,X
dog8-oven3,"A dog made out of various objects, including a camera, is standing on a table.",,dog,0.9999677,X
dog7-car2,A blurry image of a car with red and yellow colors.,,car,0.99916375,G
dog9-bear3,A blurry image of a dog.,,dog,0.9999448,K
dog2-knife3,A blurry image of a dog's face.,,dog,0.9999608,K
dog4-bird1,A dog with a blue face and a black nose is looking down.,,dog,0.9999807,K
dog9-airplane3,A dog is sitting on a chair.,,chair,0.99906534,"H, I"
dog4-clock1,A dog is sitting in front of a wall covered in clocks.,,clock,0.99935967,K
oven9-chair1,"The image is a blurry picture of a theater with red seats. The seats are arranged in rows, and there are several of them visible in the image. The focus of the picture is on the red seats, which are the main subject of the photo.",,chair,0.75283915,X
oven3-airplane1,A blurry picture of a box with a picture of a woman on it.,,bottle,0.67924136,X
oven7-cat1,A blurry image of a brown chair with a cat sitting on it.,,cat,0.5691164,"I, H"
oven5-bicycle1,"The image is a close-up of a microwave, which appears to be broken or disassembled. The microwave is surrounded by various wires and parts, giving it a somewhat chaotic appearance. The microwave is situated in the center of the image, with the wires and parts extending outwards in different directions.",,airplane,0.8159726,X
oven6-bird1,A blue turkey is laying on a chair.,,chair,0.9962191,X
oven6-knife3,A blurry image of a metal object with a black background.,,airplane,0.9581239,X
oven7-elephant1,"The image shows a close up of a stone wall with a pattern resembling a toilet seat. The wall is made of stone and has a unique texture, giving it a distinct look.",,chair,0.4912537,X
oven10-cat2,A blurry image of an oven with food inside.,,oven,1.0,O
oven2-dog3,"The image is a close-up of a dog's face, with its eyes and fur being the main focus. The dog's eyes are open, and the fur appears to be brown and white. The image is a bit blurry, giving it a slightly fuzzy appearance.",,dog,0.99985206,H
oven5-bottle3,A green box with a green handle is sitting on top of a pile of money.,,bottle,0.6903031,X
oven7-keyboard1,"The image shows a pile of black boxes stacked on top of each other. The boxes are made of metal and have a reflective surface, giving them a shiny appearance. The boxes are arranged in a way that they are partially overlapping each other, creating a visually interesting and organized display.",,clock,0.9136275,X
oven9-clock2,A clock is inside a camera.,,clock,0.9999999,X
oven7-bottle1,"The image is a collage of various bottles, including alcoholic beverages, arranged to create the shape of a chair. The bottles are of different sizes and are placed in a visually appealing manner, making the chair appear as if it is made of glass. The bottles are arranged in a way that they fill the entire frame of the image, creating a striking and unique visual effect.",,bottle,0.95863396,X
oven3-boat3,"A person is sitting inside a green box, which appears to be a TV. The person is wearing a red shirt and is holding a remote control.",,chair,0.8145198,X
oven10-airplane2,A blue and yellow image of a microwave.,,airplane,0.5718851,O
oven9-boat2,A close up of a TV screen with a reflection of a person in it.,,airplane,0.5533815,X
oven5-keyboard2,A black box with a white label on it.,,bottle,0.99545187,X
oven9-bear2,A microwave with a blurry image of a cat inside.,,cat,0.99876595,X
oven2-bicycle1,"The image is a close-up of a metal object, possibly a piece of machinery, with a lot of metal parts and wires. The object is covered in a lot of small, intricate details, making it appear as a complex piece of equipment.",,airplane,0.98188263,X
oven8-cat3,"The image is a close-up of a metal object, possibly a piece of a metal box, with a blurry background. The object has a pattern of holes or dots, giving it a textured appearance.",,airplane,0.95477206,X
oven3-knife1,"A pair of leather gloves are inside a box, which is placed on a table.",,knife,0.8956898,X
oven6-airplane3,A turkey is being cooked in an oven.,,oven,1.0,O
oven4-truck3,"The image features a control panel with a yellow object in the center. The panel is surrounded by a blue frame, and there is a window in the background. The yellow object appears to be a control knob, and it is positioned in the middle of the panel. The panel is situated in a room with a chair nearby.",,chair,0.9417736,X
oven10-boat2,"A microwave oven with a colorful, abstract design.",,oven,0.9999912,O
oven1-cat1,A blurry image of a cat.,,cat,0.9999937,H
oven8-keyboard3,A black object is sitting on top of a white surface.,,airplane,0.95137995,X
oven4-elephant3,A stone carving of a person sitting on a bench.,,chair,0.94589996,X
oven7-clock2,A pile of clocks and other metal items.,,clock,1.0,J
