image,response,timestamp,pred_label,pred_conf,pred_llm_judge
airplane5-bottle3, green bottles,,bottle,1.0,F
airplane4-car1," The image is a vibrant and abstract representation of a plane, surrounded by a myriad of colorful shapes and patterns.",,airplane,0.9999995,A
airplane7-boat2, abstract,,car,0.39156953,X
airplane6-keyboard3, airplane,,airplane,1.0,A
airplane3-elephant1," The image showcases a close-up of what appears to be the skin of an elephant. The skin has a textured appearance with wrinkles and creases, and there's a visible wound or scar in the center.",,elephant,0.9999995,L
airplane7-truck1," The image is a vibrant and abstract representation of a red airplane, surrounded by a myriad of geometric shapes and patterns in various colors.",,airplane,1.0,A
airplane6-bottle2," The image showcases a collection of colorful bottles, possibly wine or liquor bottles, with a blurred and artistic overlay.",,bottle,0.9999995,F
airplane9-keyboard2," The image showcases a close-up of what appears to be a mechanical or electronic device, possibly a part of a machine or a piece of technology. The device has multiple components, including what looks like springs and metal plates with engravings or markings.",,airplane,0.7571321,X
airplane10-dog3," The image showcases a close-up of what appears to be a furry animal, possibly a dog or a cat, with a mix of light and dark fur. The animal's eyes are visible, and there are some small details, like a black mark or tear on the fur.",,cat,0.6740757,"H, K"
airplane2-bottle1, a collage of various bottles,,bottle,1.0,F
airplane4-boat3, abstract,,car,0.39156953,X
airplane7-bottle3," The image showcases a collection of green bottles, some of which are labeled with Asian characters. The bottles are arranged in a chaotic manner, and there's a prominent white ribbon or tape that seems to be wrapped around some of them.",,bottle,0.9999999,F
airplane3-keyboard2," The image showcases a close-up of a keyboard, with a focus on the keys and their labels. The lighting is dim, creating a moody atmosphere.",,keyboard,0.9999969,M
airplane9-boat1, abstract,,car,0.39156953,X
airplane9-airplane2," The image depicts an abstract representation of an airplane, painted in vibrant shades of yellow, blue, and white. The airplane is shown in a dynamic pose, possibly in mid-flight, with streaks of color suggesting motion and speed.",,airplane,1.0,A
airplane4-knife1, abstract painting,,airplane,0.58920157,X
airplane7-keyboard1," The image appears to be a close-up of a mechanical or electronic device, possibly a part of a computer or a machine. It has various components, including what looks like screws, plates, and possibly circuitry. The image has a dark, almost black background with some faint white markings or text.",,airplane,0.8806459,X
airplane3-clock1, abstract,,car,0.39156953,X
airplane3-cat1," The image showcases a close-up of what appears to be a furry animal, possibly a cat or a small dog, with a mix of light and dark fur tones.",,cat,0.9430189,"H, K"
airplane5-bicycle1, abstract,,car,0.39156953,X
airplane3-airplane2," The image depicts an abstract representation of an airplane, with fragmented and overlapping geometric shapes in a blend of blue and yellow hues.",,airplane,1.0,A
airplane2-dog1," The image showcases a close-up of what appears to be a furry or feathery texture, predominantly in shades of beige and brown.",,airplane,0.6532659,X
airplane7-cat3," The image appears to be a close-up of a furry animal, possibly a dog or a cat, with a mix of light and dark fur patterns.",,cat,0.881412,"H, K"
airplane3-chair3," The image showcases a series of chairs, predominantly in shades of blue, arranged in rows. The chairs appear to be in a lecture hall or a similar setting. The image has a blurred or abstract quality to it, with overlapping and fragmented views of the chairs.",,chair,0.999998,I
airplane4-bird3," The image depicts a monkey, seemingly in a relaxed or playful pose, amidst a backdrop of abstract brush strokes in muted colors.",,airplane,0.6533823,X
airplane1-chair2," The image is a digital artwork that appears to be a collage of multiple wooden chairs. The chairs are overlaid in a chaotic manner, creating a sense of depth and movement. The color palette is predominantly brown, with hints of white and gray, giving it a rustic and vintage feel.",,chair,0.9999794,I
airplane3-oven1, abstract,,car,0.39156953,X
airplane4-keyboard3," The image appears to be a close-up of a mechanical or electronic device, possibly a part of a computer or a machine. It has various buttons, switches, and connectors, all of which are dark in color. The background is blurred, emphasizing the device in the foreground.",,airplane,0.7942759,X
airplane10-boat3," The image is a vibrant and abstract representation of an airplane, with a cityscape in the background. The airplane is painted in shades of red, white, and blue, and it appears to be flying over a city with tall buildings. The background is filled with a myriad of colors, creating a dynamic and chaotic feel.",,airplane,1.0,A
airplane8-chair1, red and black chairs,,chair,1.0,I
airplane2-cat1," The image showcases a close-up of what appears to be a fur or animal skin, with various shades of brown and white. There are also some stitched or sewn areas visible.",,dog,0.45260128,X
airplane10-bear3," The image showcases a close-up of what appears to be a furry or feathery texture, possibly from an animal or a fabric. The texture is predominantly brown with some white and green elements interspersed.",,dog,0.3086811,X
clock7-boat3," The image depicts a colorful and abstract representation of a clock. The clock face is surrounded by intricate designs and patterns, with vibrant hues of red, blue, and green. The hands of the clock are prominently displayed, with the hour hand pointing towards 12 and the minute hand pointing towards 6.",,clock,1.0,J
clock8-truck2," The image showcases a stylized representation of a stopwatch or timer, with a prominent red hand pointing towards the number 12. The background appears abstract with hints of other objects, possibly vehicles, rendered in a blurred and distorted manner.",,clock,0.99978644,X
clock6-clock2, Clock,,clock,1.0,J
clock7-car1," The image depicts a colorful and abstract representation of a clock. The clock face is surrounded by vibrant hues of red, yellow, and blue, with the hands of the clock pointing towards 10:10.",,clock,1.0,J
clock10-oven2, abstract painting,,airplane,0.5892024,X
clock10-airplane1," The image showcases an abstract representation of a clock, with overlapping and distorted lines and shapes. The clock's hands and numbers are visible, but they are blurred and intertwined with the surrounding elements.",,clock,0.99999964,J
clock4-chair1," The image showcases a series of red and black chairs, seemingly in a theater or auditorium setting. The chairs are arranged in rows, and the image has a circular overlay, giving it a 3D effect.",,chair,0.9999243,I
clock8-oven3," The image appears to be a 360-degree panorama of a room with various electronic devices, screens, and equipment. The room has a futuristic or high-tech appearance, with multiple monitors, control panels, and other gadgets.",,airplane,0.88994575,X
clock2-knife1, The image depicts a distorted clock with a chaotic blend of colors and shapes. The clock's hands are pointing at approximately 10:10.,,clock,0.9999999,J
clock1-clock2," The image showcases a distorted and abstract representation of a clock. The clock's hands and numbers are visible, but the rest of the image is filled with swirling patterns and colors, giving it a dreamy and surreal appearance.",,clock,0.99999976,J
clock8-bear2," The image depicts a pocket watch with its face slightly blurred, giving it an artistic, abstract appearance. The watch face has numbers and a minute hand, and the background appears to be a textured surface, possibly a fabric or wall.",,clock,0.9992563,J
clock9-keyboard2," The image showcases a close-up view of a keyboard, with a focus on the keys and their labels. The image is slightly blurred, giving it a dynamic and fast-paced feel.",,keyboard,0.999998,M
clock4-elephant2," The image showcases a close-up of what appears to be the skin of an elephant. The skin has a textured appearance with visible lines and patterns, and there's a distinctive imprint or marking in the center.",,elephant,0.99999976,L
clock10-cat1," The image showcases a blurred, circular object, possibly a clock, set against a backdrop of what appears to be a furry or fluffy surface.",,clock,0.9999658,J
clock6-chair3," The image showcases a series of chairs, predominantly in shades of blue and gray, arranged in a circular pattern. The chairs appear to be in an auditorium or a conference setting, with a central focus on a single blue chair that stands out from the rest.",,chair,0.99999905,I
clock7-bicycle1, abstract clock,,clock,1.0,J
clock9-airplane1, the image is a collage of a clock face with various papers and text overlaid on it.,,clock,0.9999999,J
clock5-bicycle1, clock,,clock,1.0,J
clock3-cat1, The image showcases a close-up of a cat's fur with a transparent clock overlay. The clock's hands are pointing at approximately 10:10.,,clock,0.93906516,"H, J"
clock10-bottle1, a collage of various bottles,,bottle,1.0,F
clock2-clock3," The image showcases a large clock surrounded by multiple smaller clock faces, all set against a blurred background. The central clock has its hands pointing to 10:10.",,clock,1.0,J
clock7-cat2, clock,,clock,1.0,J
clock3-keyboard3, a watch,,clock,0.9998356,X
clock10-boat2," The image is a vibrant and abstract representation of a red alarm clock. The clock's face is filled with intricate details, and it is surrounded by a collage of various shapes, colors, and textures.",,clock,0.9999994,J
clock7-bear2, clock,,clock,1.0,J
clock8-cat1, The image showcases a blurred representation of a pocket watch with numbers and a clock face superimposed on what appears to be a furry or fluffy background.,,clock,0.99987245,"J, M"
clock9-bird2, clock,,clock,1.0,J
clock10-knife3," The image depicts a stylized, abstract representation of a figure, possibly a woman, with elongated limbs and a central body. The figure is surrounded by a blend of dark and light shades, creating a sense of depth and dimension. The background is muted with soft, blurred lines, emphasizing the figure's prominence.",,airplane,0.4007203,X
clock4-bottle3, clock,,clock,1.0,J
clock9-chair3," The image showcases a series of chairs, predominantly in shades of blue, arranged in a circular pattern. The chairs are overlapped, creating a 3D effect, and the image is framed by a circular border.",,chair,0.99995005,I
clock8-boat1," The image is a vibrant and abstract representation of a clock. The clock face is filled with a mix of colors, shapes, and textual elements, giving it a modern and artistic feel. The background consists of abstract brush strokes in various colors, further emphasizing the artistic nature of the piece.",,clock,1.0,J
clock2-bottle3," The image showcases a clock with pink and white hues, set against a background of various colorful spray paint cans.",,clock,1.0,J
clock4-knife1, Clock,,clock,1.0,J
clock1-bear1, fur,,bear,0.91646075,X
clock8-keyboard1, The image showcases a pocket watch with its hands pointing at 12:00. The background appears to be a shattered or fragmented glass surface with the word 'time' repeated multiple times.,,clock,0.9999585,J
clock2-elephant2, a clock,,clock,1.0,J
clock8-airplane2, a clock,,clock,1.0,J
clock6-oven1," The image appears to be a distorted or abstract representation of a clock. The clock's hands are not clearly visible, and the background has a blurred, chaotic pattern.",,clock,0.99999905,J
clock2-bicycle1, clock,,clock,1.0,J
clock10-truck2, abstract,,car,0.39156953,X
clock4-oven1," The image depicts a clock with a blurred and distorted appearance, giving it a dynamic and fast-paced feel.",,clock,0.99999964,J
clock6-bird3, Clock,,clock,1.0,J
clock7-bottle2," The image showcases a collection of colorful bottles, with a transparent overlay that forms a clock face. The clock's hands indicate a time close to 10:10.",,clock,0.98945683,"F, J"
clock10-dog3," The image appears to be a close-up of a furry animal, possibly a dog, with a swirling pattern around its eye.",,dog,0.9960056,K
clock4-car2," The image is a colorful and abstract representation of a clock, with the numbers and hands distorted and overlaid on a background of vibrant colors and shapes.",,clock,0.9999999,J
clock10-clock3," The image showcases an alarm clock in the center, surrounded by various other clock faces, all in a blurred and abstract manner.",,clock,0.9999994,J
clock3-car2," The image is a vibrant and abstract representation of a clock. The clock's face is surrounded by a myriad of colorful and distorted shapes, giving it a dynamic and chaotic appearance. The clock's hands are clearly visible, pointing to the 10:10 position.",,clock,1.0,J
clock3-bird1, clock,,clock,1.0,J
clock3-dog2, Clock,,clock,1.0,J
clock2-dog1," The image showcases a close-up of what appears to be a furry or feathery texture, possibly from an animal. The texture is intricate with various shades of brown and beige, and there are some small, darker spots scattered throughout.",,bird,0.41862082,X
clock7-dog2," The image showcases a clock with a unique design. The clock face is surrounded by a textured, feathery or furry material, giving it a soft and warm appearance. The clock hands are prominently displayed, with the hour hand pointing to 12 and the minute hand pointing to 7.",,clock,1.0,J
clock6-truck3, abstract painting,,airplane,0.58920157,X
clock3-bicycle2, clock,,clock,1.0,J
clock4-boat3," The image depicts an abstract representation of a clock with vibrant colors and brush strokes. The clock face is surrounded by a myriad of shapes and patterns, giving it a dynamic and artistic feel.",,clock,0.9999999,J
clock6-knife2," The image showcases a circular, metallic object with rivets and bolts. Surrounding the circle are various rectangular and square metal pieces with inscriptions and markings on them.",,clock,0.5661664,X
clock4-airplane1, clock,,clock,1.0,J
clock7-truck3," The image appears to be a distorted or abstract representation of a clock face, with a mix of vibrant colors and geometric shapes.",,clock,0.9999974,J
clock3-elephant3, clock,,clock,1.0,J
clock1-truck3, abstract,,car,0.39156953,X
clock4-bird3, Clock,,clock,1.0,J
clock1-dog2," The image showcases a close-up of what appears to be a furry or fluffy material, possibly a fabric or a pet. Overlaid on this material are various symbols and letters, including numbers and the letter 'A'.",,dog,0.6578274,X
clock8-knife1, The image depicts a clock with a distorted and abstract background. The clock face is clear with numbers and a minute hand pointing at 12.,,clock,1.0,J
clock5-elephant2, clock,,clock,1.0,J
clock3-bear3," The image showcases a close-up of what appears to be fur or feathers, with a transparent clock overlay. The clock's hands indicate a time close to 10:10.",,clock,0.99998844,J
clock6-car2," The image showcases a vibrant and abstract representation of a clock. The clock's face is surrounded by a myriad of colorful and distorted shapes, giving it a dynamic and artistic feel.",,clock,1.0,J
clock10-bird3, an alarm clock,,clock,1.0,J
clock1-car1," The image is a vibrant and abstract representation of cars, with a mix of colors and overlapping forms.",,car,0.9996971,G
clock5-airplane1, clock,,clock,1.0,J
clock7-keyboard2," The image appears to be a close-up of a camera's dials and controls, with a focus on the shutter speed dial and the 'P' button.",,airplane,0.98999715,X
clock9-cat1," The image showcases a close-up view of what appears to be a cat's fur, with a circular object, possibly a lens or a magnifying glass, placed over it. The fur has a mix of light and dark shades, and the circular object magnifies the fur, making it appear even more detailed.",,cat,0.9996057,X
clock8-chair2," The image is a surreal representation of a pocket watch, with the face of the watch being made up of intricate patterns of chairs and tables. The hands of the watch are also made of chairs, and the background appears to be a chaotic arrangement of similar chairs and tables.",,chair,0.892503,"I, M"
clock5-oven1," The image depicts a clock with a unique design, where the hands and numbers are blurred, giving it an abstract and artistic appearance.",,clock,0.9999999,J
clock1-elephant2," The image showcases a close-up of what appears to be the skin of an elephant. The skin is wrinkled and textured, with a deep blue-gray hue. The wrinkles form intricate patterns, and there are visible veins and creases.",,elephant,0.99999964,L
clock1-boat3, abstract,,car,0.39156953,X
clock5-chair3," The image showcases a clock with a unique design. The clock face is surrounded by a circular structure made of what appears to be translucent or semi-transparent blocks, creating an abstract and artistic representation of time.",,clock,1.0,J
clock5-keyboard1," The image showcases a close-up of a clock face, with the minute hand pointing towards the number 12 and the hour hand pointing towards the number 1. The clock appears to be set against a dark, textured background.",,clock,1.0,J
clock2-bear2, Clock,,clock,1.0,J
clock6-bicycle1, a clock,,clock,1.0,J
clock5-clock2," The image showcases a clock with a unique design. The clock face is surrounded by abstract patterns and swirls, giving it an artistic and surreal appearance. The hands of the clock are pointing towards 12:00.",,clock,1.0,J
clock6-bottle1," The image is a collage of various bottles and containers, with a central circular opening revealing a different pattern within.",,bottle,0.99999964,F
dog5-bear3," The image showcases a close-up of what appears to be a wet or damp furry animal, possibly a dog or a bear. The fur is brown and appears to be wet, with some droplets visible.",,bear,0.5163696,"B, K"
dog1-knife3," The image depicts an abstract representation of a dog's face, primarily in shades of gray and white. The artwork is characterized by fluid, overlapping brush strokes and a blend of colors, giving it a dynamic and somewhat ethereal quality.",,dog,0.99857104,H
dog2-bicycle2, bikes,,bicycle,0.9999995,C
dog9-bottle1, a silhouette of a dog formed by various bottles and cans,,bottle,0.98469156,X
dog7-chair2," the image is a collage of wooden chairs and tables, overlapping and intertwined in a complex pattern.",,chair,0.99962294,I
dog2-bottle2, bottles,,bottle,1.0,F
dog3-boat1, abstract,,car,0.39156953,X
dog2-dog3," The image showcases a close-up of a dog's face, focusing on its eyes, nose, and fur. The dog appears to have a light-colored coat, possibly white or cream, with some brownish-orange fur around its ears. The eyes are deep and expressive, and the fur looks soft and well-groomed.",,dog,0.9995432,"H, K"
dog10-car3," The image is a complex and abstract representation of a car, with various overlapping and distorted elements. It appears to be a digital manipulation or a form of digital art, where the car's features are fragmented and reassembled in a non-linear fashion.",,car,0.99681014,G
dog3-dog1," The image depicts a brown dog with a fluffy coat, surrounded by a golden-hued background that resembles fur or feathers.",,dog,0.994348,"H, K"
dog3-keyboard1," The image depicts a black puppy sitting on a gray background. The puppy's face is detailed, and it appears to be gazing forward. The background has a textured appearance with repeated white and gray patterns.",,dog,0.99350196,X
dog3-clock1," The image is a vibrant and abstract representation of a dog, with a myriad of numbers and symbols overlaying it. The dog appears to be in a playful or curious pose, and the background is filled with a chaotic mix of numbers, letters, and shapes.",,dog,0.9996062,H
dog10-oven2," The image depicts a white, abstract structure resembling a building or machinery, set against a dark background. The structure has various geometric shapes and lines, and there's a sense of motion or fluidity in the way the lines are drawn.",,airplane,0.9561416,X
dog4-truck2, abstract,,car,0.39156953,X
dog3-elephant2," The image depicts a face, possibly of a woman, with long flowing hair, set against a textured background that resembles dried mud or clay. The face appears to be emerging from the ground, with the hair flowing upwards, giving an impression of movement or a supernatural element.",,airplane,0.35638586,X
dog10-truck2," The image appears to be a digital artwork or manipulation, showcasing abstract forms in red, black, and white. The shapes resemble a combination of organic and geometric forms, and the image has a glossy, reflective quality to it.",,airplane,0.9062421,X
dog7-oven2," The image appears to be a blurred or abstract representation of a figure, possibly a human, surrounded by various objects or structures. The figure seems to be in motion, creating a sense of movement and dynamism. The objects surrounding the figure are indistinct, making it challenging to identify them specifically.",,airplane,0.87498546,X
dog10-airplane1," The image is a collage of various papers, with overlapping text and symbols. The central focus is a silhouette of a dog, which appears to be made from the papers.",,dog,0.99839884,K
dog6-bicycle1, intricate mechanical design,,bicycle,0.5407274,X
dog5-truck2, abstract,,car,0.39156953,X
dog6-cat1," The image showcases a close-up of a dog with a wrinkled face, possibly a breed like a Shih Tzu or a similar small breed. The dog appears to be panting with its tongue out, and it's wearing a collar. The background is blurred, emphasizing the dog, and has a soft, furry texture, possibly representing a blanket or a bed.",,dog,0.99983895,"H, K"
dog4-bottle2, bottles,,bottle,1.0,F
dog10-clock1, abstract,,car,0.39156953,X
dog9-cat1," The image showcases a brown dog sitting on a white furry surface, possibly a blanket or a rug. The dog appears to be in a relaxed posture, with its tongue slightly out.",,dog,0.9997938,K
dog6-clock1," The image is a vibrant and abstract representation of a dog's face, made up of various clocks and time-related elements.",,clock,0.9661162,J
dog9-chair2," The image appears to be a digital artwork or manipulation that showcases a series of wooden chairs stacked and overlapping in a complex pattern. The chairs are of varying designs and sizes, and the image has a warm, sepia-toned color palette.",,chair,0.9999912,I
dog7-bird3," The image depicts a brown and white puppy with a somewhat serious expression. The background is abstract with hints of white and blue, possibly representing feathers or a light sky.",,dog,0.99584717,X
dog10-bottle1, a dog silhouette made of various bottles and cans,,bottle,0.98985493,F
dog8-bear3," The image showcases a close-up of what appears to be a furry animal, possibly a dog or a cat, with wet fur and a glimpse of its eye.",,cat,0.689674,"H, K"
dog5-boat3," The image is a vibrant and abstract representation of a cityscape. It combines various elements like buildings, vehicles, and people, all overlaid with a myriad of colors and patterns. The city appears bustling and chaotic, with a mix of modern and traditional elements.",,airplane,0.5487387,X
dog9-boat1, abstract,,car,0.39156953,X
dog2-cat1," The image showcases a close-up of a dog's face, predominantly focusing on its eyes and nose. The dog appears to have a light-colored coat, possibly white or cream, with some brownish patches. The image has an artistic, painterly quality to it, with visible brush strokes and a blend of colors.",,dog,0.99857736,"H, K"
dog3-bird2, The image showcases a black puppy sitting against a textured gray background. The puppy appears to be looking directly at the viewer with a curious expression.,,dog,0.9975903,X
dog8-keyboard3, blurry car,,car,0.99997723,G
dog10-dog1," The image showcases a close-up of what appears to be a furry or feathery texture, predominantly in shades of brown and beige.",,airplane,0.6067152,X
dog6-truck2, abstract,,car,0.39156953,X
dog4-chair1," The image showcases a collection of red and black chairs, seemingly stacked or piled up in an indoor setting.",,chair,0.9999989,I
dog8-bottle2," The image showcases a collection of various bottles, possibly of wine or other beverages, with a blurred and artistic overlay.",,bottle,0.99999976,F
dog1-bear1," The image appears to be a close-up of a furry animal, possibly a dog or a bear, with a blurred background.",,bear,0.8671996,"B, K"
dog8-chair3, chairs,,chair,1.0,I
dog5-car3," The image is a collage of various cars, predominantly in shades of red and silver. The cars are overlaid in a way that forms a silhouette of a person's face.",,car,0.99452126,G
dog9-bicycle3," The image is a complex and abstract representation of a dog, with intricate details and a myriad of colors.",,dog,0.9964144,H
dog6-elephant2," The image showcases a close-up of what appears to be the skin of an elephant. The skin is wrinkled and textured, with a deep, intricate pattern that resembles the folds and creases of a crumpled piece of fabric.",,elephant,0.99999905,L
dog1-chair1, red chairs,,chair,1.0,I
dog4-oven1," The image appears to be an abstract painting with a blend of black, white, and gray tones. It features a side profile of what might be a figure or object, rendered in a fragmented and layered manner.",,airplane,0.9933002,X
dog9-car1," The image is a vibrant and abstract representation of multiple cars, each with its unique color and design. The cars are overlapping and intertwined, creating a dynamic and chaotic scene. The use of bright colors and blurred lines gives the image a sense of motion and energy.",,car,0.9984176,G
dog1-dog2," The image showcases a close-up of a dog, possibly a golden retriever, with a soft and gentle expression. The dog's fur appears to be light-colored, and the image has an artistic, painterly quality to it.",,dog,0.9986921,H
dog10-bicycle1," The image is a detailed and intricate artwork of a dog's face and body, made up of various shiny and metallic objects, pieces of machinery, and fragments. The background is a chaotic mix of similar materials, creating a visually striking contrast.",,dog,0.9951114,X
dog4-cat3," The image appears to be a close-up of a furry animal, possibly a cat, with a blurred background.",,cat,0.99267465,H
dog3-bear3," The image appears to be a close-up of a furry animal, possibly a dog or a cat, with a mix of light and dark fur. The fur has a textured appearance, and there are hints of green, possibly from leaves or grass, in the background.",,cat,0.59737444,"H, K"
dog3-truck2, abstract,,car,0.39156953,X
dog1-boat3, abstract,,car,0.39156953,X
dog5-knife2," The image is an abstract representation of a face, composed of various fragmented pieces of paper or cardstock. The colors are muted, with shades of gray, brown, and a hint of red. The pieces are layered and overlapping, creating a sense of depth and complexity.",,airplane,0.9404388,X
dog1-airplane3," The image appears to be a digital or artistic representation of a camera or some electronic device. It has various components, including lenses, buttons, and screens, all overlaid in a complex and abstract manner.",,airplane,0.98856795,X
dog2-airplane2, abstract,,car,0.39156953,X
dog5-elephant1," The image depicts a close-up of what appears to be a dog's face, with a unique texture resembling wet, wrinkled skin.",,dog,0.9989532,H
dog4-elephant2," The image showcases a close-up of what appears to be the skin of an elephant. The skin is wrinkled and textured, with a rich palette of colors ranging from light beige to deep browns. The intricate details of the wrinkles and folds are prominently displayed, giving a sense of the elephant's age and the years of experience it has had.",,elephant,1.0,L
dog1-bird1," The image depicts a close-up of a dog's face, with a blend of dark and light tones, giving it an artistic and somewhat abstract appearance.",,dog,0.99781775,H
dog7-keyboard3," The image showcases a close-up of a keyboard, with a focus on the keys labeled 'S' and '3'. The image has a blurred effect, giving it a soft and artistic appearance.",,keyboard,0.99997544,M
dog8-dog3," The image depicts a dog with a unique, almost ethereal appearance. The dog's fur is rendered in a blend of light and dark shades, giving it a glowing effect. The background is a soft, blurred white, emphasizing the dog's form.",,dog,0.99829704,H
dog10-keyboard2," The image showcases a close-up of a keyboard, with a focus on the keys. The keys are black, and some of the letters are visible, such as 'P', 'R', and 'S'. The background appears to be a mesh or grille, possibly from a laptop or computer.",,keyboard,0.99999917,M
dog4-keyboard2," The image showcases a close-up of a keyboard, with a silhouette of a person's hand typing on it.",,keyboard,0.9999999,M
dog8-boat3," The image is a vibrant and abstract representation of a large elephant amidst a cityscape. The elephant is depicted in shades of blue, red, and white, with intricate details suggesting it's a mechanical or robotic entity. The background showcases a blend of colors, possibly representing buildings, streets, and other urban elements.",,elephant,1.0,L
dog1-car2, abstract,,car,0.39156953,X
dog4-airplane3," The image appears to be a digital artwork or a manipulated photograph. It showcases a side profile of a person's face, partially obscured by abstract geometric shapes and patterns. The colors are predominantly cool, with shades of blue and gray, and there's a sense of motion or dynamism in the composition.",,airplane,0.9467631,X
dog1-cat3," The image showcases a close-up of a dog, possibly a golden retriever, with a bluish tint overlaying it. The dog has a gentle gaze, and the overall mood of the image is serene.",,dog,0.9998234,"H, K"
dog10-elephant1," The image depicts a dog, possibly a breed like Rottweiler, carved or embossed into a surface that resembles leather or a similar material. The texture of the surface is intricate, with a pattern that mimics the natural wrinkles and folds of skin.",,dog,0.9885399,H
dog3-knife3," The image depicts a black and white dog, possibly a Labrador, with a somewhat abstract and artistic presentation. The dog is set against a muted background with wavy, flowing lines and shapes.",,dog,0.99963343,K
dog7-knife3," The image depicts a black and white dog, possibly a Dalmatian, painted in an abstract style. The strokes are bold and expressive, with a mix of white and black brush strokes creating a sense of depth and movement.",,dog,0.9949837,K
dog8-clock2," The image depicts an abstract representation of a dog, with fluid and dynamic brush strokes in a mix of colors, predominantly white, black, and red. The background is filled with swirling patterns and textual elements.",,dog,0.9974196,H
dog6-bird1," The image showcases a dog with a blurred and artistic effect applied to it, giving it a dynamic and abstract appearance.",,dog,0.99620324,"H, K"
dog5-oven1, abstract,,car,0.39156953,X
dog4-bicycle1," The image is a complex and intricate artwork that appears to be a digital collage. It features a central silhouette of a human head surrounded by a myriad of abstract shapes, patterns, and textures. The colors are vibrant and varied, with a mix of metallic shades, reds, blues, and whites. The overall impression is one of chaos and complexity, reminiscent of a mosaic or a digital puzzle.",,airplane,0.9490489,X
dog8-oven3," The image depicts a stylized representation of an elephant, with a mix of abstract and geometric elements. The elephant appears to be made of various materials, with some sections resembling metal or glass, and others having a more organic texture. The background is a blend of muted colors, giving the artwork a somewhat industrial or urban feel.",,elephant,0.9999987,L
dog7-car2, abstract,,car,0.39156953,X
dog9-bear3," The image showcases a close-up of what appears to be a furry animal, possibly a dog or a wolf, with a mix of light and dark fur.",,dog,0.98664564,K
dog2-knife3, abstract,,car,0.39156953,X
dog4-bird1," The image showcases a dog, possibly a breed like the Mastiff, with a blurred and artistic effect applied to it. The dog appears to be gazing upwards, and the background is a muted blue with streaks of white, giving the image a dreamy or ethereal quality.",,dog,0.99748355,"H, K"
dog9-airplane3," The image depicts a white dog sitting on a snowy landscape. The dog appears to be made of a mechanical or robotic material, with various parts and components visible. The background is abstract, with hints of blue and white, possibly representing the sky and snow.",,dog,0.9850471,K
dog4-clock1," The image is a vibrant and abstract representation of a dog's profile. It is made up of a myriad of colorful shapes, patterns, and symbols, with a predominant use of numbers and letters.",,dog,0.997615,X
oven9-chair1," The image showcases a collection of red and black chairs, seemingly from a theater or auditorium. The chairs are arranged in rows, and the image has a glossy finish, giving it a reflective quality.",,chair,0.99996483,I
oven3-airplane1," the image is a collage of various papers and photographs, with a central focus on a pair of shoes and a handwritten note.",,airplane,0.8839898,X
oven7-cat1," The image appears to be a close-up of a furry object, possibly an animal, with a mix of white and brown fur. There are also some visible stitches or seams on the fur.",,dog,0.6538653,X
oven5-bicycle1," The image is a complex and intricate digital artwork that appears to be a highly detailed and abstract representation of mechanical components, possibly an engine or machinery. The artwork is filled with a myriad of intertwined pipes, gears, and other mechanical elements, rendered in a highly stylized manner with a mix of sharp edges and smooth curves. The color palette is diverse, with a mix of metallic shades, reds, blues, and other hues, creating a visually striking and dynamic composition.",,airplane,0.4880522,X
oven6-bird1," A turkey is placed inside a clear plastic bag, which is then placed on a tray. The tray is surrounded by a white cloth or sheet.",,oven,0.7777376,X
oven6-knife3," The image appears to be a distorted or abstract representation of a device, possibly a computer monitor or screen, with a dark, reflective surface. There are reflections and light patterns on the surface, and the overall tone is dark and moody.",,airplane,0.5111693,X
oven7-elephant1," The image showcases a close-up of what appears to be the skin of an elephant. The skin is textured with deep wrinkles and crevices, and it has a grayish-brown hue.",,elephant,0.99999964,L
oven10-cat2," The image appears to be a blurred or abstract representation of a scene, possibly outdoors. There are hints of natural elements like grass or hay, and some objects that might be tools or equipment. The overall tone is muted, with a mix of earthy and neutral colors.",,airplane,0.9392131,X
oven2-dog3," The image showcases a close-up of what appears to be a tiger's eye, surrounded by a pattern resembling fur or fabric.",,cat,0.7974599,X
oven5-bottle3," The image showcases a 3D representation of a green robotic hand made of various glass bottles and containers. The background is filled with a myriad of these bottles, giving a sense of depth and dimension to the robotic hand.",,bottle,0.9999987,X
oven7-keyboard1," The image appears to be a close-up of a dark, possibly metallic surface with various textual elements overlaid. The text is not entirely legible due to the overlay and the resolution of the image.",,airplane,0.95887995,X
oven9-clock2," The image depicts a distorted and abstract representation of a microwave oven with its door open. Inside, there are various items, possibly food, and the background is filled with abstract shapes and patterns.",,oven,0.9996488,O
oven7-bottle1, the image is a collage of various bottles and cans,,bottle,0.99999654,F
oven3-boat3, abstract painting,,airplane,0.58920157,X
oven10-airplane2, abstract painting,,airplane,0.58920157,X
oven9-boat2," The image is a complex and abstract representation of a television set. It appears to be fragmented and overlaid with various other images and patterns, creating a kaleidoscope effect. The colors are vibrant and varied, with a predominant use of reds, blues, and whites.",,airplane,0.89587206,X
oven5-keyboard2," The image showcases a close-up of a keyboard, with a focus on the keys and their labels. The keys are illuminated, and the background appears to be slightly blurred, emphasizing the keys.",,keyboard,0.9999989,M
oven9-bear2," The image appears to be a blurred or distorted representation of a camera placed on a surface with a furry texture. The camera's lens is visible, and there's a hint of a reflection or light source on the right side.",,airplane,0.91496086,X
