image,response,timestamp,pred_label,pred_conf,pred_llm_judge
bird7-bottle1," The image is a collage of various bottles and containers, with a silhouette of a person in the center.",,bottle,0.99999785,F
bird7-bird2," The image showcases a bird perched on a branch. The bird appears to be in a contemplative pose, surrounded by a textured background that resembles a mix of watercolor and abstract patterns.",,bird,0.99949336,D
bird1-clock3," The image appears to be an abstract representation of clock faces, distorted and overlapped in a fluid manner.",,clock,0.99998903,J
bird5-bear3," The image appears to be an abstract representation of a bird, possibly a crow or raven, with intricate patterns and textures.",,bird,0.99961984,D
bird1-airplane2," The image appears to be an abstract representation of a bird, possibly a penguin, set against a backdrop of geometric shapes and colors.",,bird,0.9993693,D
bird1-knife3," The image appears to be an abstract representation with a blend of colors and shapes. It has a somewhat ethereal quality, with shades of gray, black, and white dominating the palette. The composition is fragmented, with some areas appearing as if they are melting or blending into one another.",,airplane,0.89975744,X
bird10-clock1," The image appears to be an abstract digital artwork with a blend of colors and shapes. It features a prominent bird-like figure in the center, surrounded by various symbols, numbers, and patterns.",,bird,0.99965,D
bird3-cat1," The image appears to be an abstract representation of a bird, possibly an eagle or hawk, with a blend of colors and textures.",,bird,0.9986926,D
bird8-elephant1," The image appears to be an artistic representation of a bird, possibly a cockatiel, with intricate feather details and a textured background.",,bird,0.99966943,D
bird8-clock1," The image appears to be an abstract representation with various elements such as numbers, letters, and shapes, all jumbled together in a chaotic manner.",,airplane,0.97029805,X
bird1-elephant2," The image appears to be a close-up of an elephant's skin, showcasing its wrinkles, textures, and patterns.",,elephant,0.9999999,L
bird3-dog1," The image appears to be a close-up of a furry texture, possibly resembling the texture of a cat's fur or a similar animal.",,cat,0.997558,H
bird10-bird2," The image appears to be an artistic representation of a bird, possibly a stork or crane, with a long, curved beak. The bird is depicted in grayscale with a textured background that has hints of red and blue.",,bird,0.9999727,D
bird5-bird1, The image appears to be an abstract representation with a blend of colors and patterns. It has a somewhat ethereal and dreamlike quality.,,airplane,0.900128,X
bird8-knife2," The image appears to be an abstract representation with fragmented elements, possibly resembling a bird or a face, overlaid on a background with a collage of textual and graphic elements.",,bird,0.9747006,D
bird5-oven3," The image appears to be a digital artwork or a glitched photograph. It features a blend of geometric shapes, colors, and textures, creating a chaotic and abstract composition.",,airplane,0.995904,X
bird2-dog2," The image appears to be an abstract representation of a bird, possibly a parrot, with a blend of colors and textures.",,bird,0.99887294,D
bird4-airplane1," The image appears to be a digital collage or artwork composed of fragmented pieces resembling letters, numbers, and other abstract elements.",,airplane,0.9495939,X
bird9-bicycle3," The image appears to be an abstract representation of a bird, possibly a crow or raven, with intricate patterns and designs surrounding it. The color palette is dominated by shades of red, black, and white, with the bird itself being a silhouette.",,bird,0.9999386,D
bird8-keyboard2, The image appears to be a distorted or abstract representation of a keyboard.,,keyboard,0.99995327,M
bird3-bottle2," The image appears to be an abstract representation of various bottles and containers, possibly from a recycling center or a collection of discarded items. The colors are vibrant, and the shapes and sizes vary, creating a mishmash of forms and textures.",,bottle,0.99999785,F
bird9-elephant2," The image appears to be an artistic representation of a bird, possibly a crow or raven, with intricate patterns and textures. The bird is depicted in profile, with its beak pointing downwards. The background consists of wavy lines and patterns, adding depth and texture to the overall composition.",,bird,0.99993765,D
bird4-clock1," The image appears to be an abstract digital artwork with a melted or distorted appearance, featuring a mix of numbers, letters, and shapes.",,airplane,0.9251101,X
bird6-oven1, The image appears to be an abstract digital artwork with a blend of geometric shapes and shadows.,,airplane,0.9217166,X
bird8-car2," The image appears to be an abstract representation with a blend of colors and shapes. It has a distorted appearance, possibly due to a glitch or a creative artistic choice.",,airplane,0.993856,X
bird8-boat3," The image appears to be an abstract digital artwork with a blend of vibrant colors and geometric shapes. It has a fragmented and layered appearance, reminiscent of a digital collage or a glitch artwork.",,airplane,0.9925202,X
bird4-bicycle2, The image appears to be a highly distorted and abstract representation of a bicycle.,,bicycle,0.9999982,C
bird1-truck1," The image appears to be an abstract digital artwork with a blend of vibrant colors, primarily reds and blues, combined in a chaotic pattern.",,airplane,0.9201096,X
bird10-bear2," The image appears to be an abstract representation with a blend of colors and textures. It seems to have a furry or feathery texture, possibly resembling a bird or an animal.",,bird,0.98401153,D
bird9-bear3," The image appears to be an abstract representation of a bird, possibly a crow or raven, with a blend of brown and black colors. The texture seems to be reminiscent of fur or feathers, and the overall impression is one of depth and movement.",,bird,0.99810743,D
bird5-dog2," The image appears to be an abstract representation of a bird, possibly digitally manipulated. It has a blurry, feathery texture with a predominant yellowish hue.",,bird,0.9987469,D
bird5-cat2, The image appears to be a blurred or abstract representation of a bird.,,bird,0.99933237,D
bird6-airplane2," The image appears to be an abstract representation of a bird, possibly a raven or crow, in flight. It is composed of geometric shapes and colors, predominantly shades of blue, yellow, and white.",,bird,0.8085777,D
bird9-dog2," The image appears to be an abstract representation of a bird, possibly a crow or raven, with a blurred and fuzzy background.",,bird,0.9971923,D
bird5-chair1, The image appears to be an abstract representation with a mix of colors and shapes.,,airplane,0.916037,X
bird1-chair2," The image appears to be an abstract representation, possibly a digital artwork, composed of wooden structures resembling chairs or tables. The image has a muted color palette with shades of brown and beige, and the wooden structures are overlaid in a complex pattern, creating a sense of depth and layering.",,chair,0.9959645,X
airplane2-bear1," The image appears to be a close-up of a furry texture, possibly resembling the texture of an animal's pelt or fur.",,bear,0.5492563,X
airplane5-oven3," The image appears to be a digital artwork or a glitched representation of a room with various objects, possibly electronic devices, overlaid in a chaotic manner.",,airplane,0.9506873,X
airplane2-bicycle1," The image appears to be a complex digital artwork or collage, featuring a myriad of intertwined mechanical and organic elements. It has a chaotic yet harmonious blend of shapes, colors, and textures.",,airplane,0.9739096,X
airplane10-car3," The image appears to be a digital artwork or a distorted photograph. It features a red object, which resembles an airplane, surrounded by abstract shapes and patterns in various colors.",,airplane,0.9999999,A
airplane2-bird3," The image appears to be an abstract representation with a blend of colors and shapes. It has a somewhat chaotic and fluid appearance, with elements that resemble smoke, fire, and fluid dynamics.",,airplane,0.98714983,X
airplane4-bear3, The image appears to be an abstract representation with a mix of colors and textures.,,airplane,0.970156,X
airplane9-oven2," The image appears to be a digital artwork with abstract elements. It features a blend of muted colors, including shades of gray, black, and beige. The composition has a glitchy or distorted appearance, with fragmented shapes and textures.",,airplane,0.9827786,X
airplane9-clock1," The image appears to be a digital artwork or a distorted photograph. It features a collage of various elements including letters, numbers, and possibly images of objects or people. The colors are vibrant, and the composition is chaotic, with some elements overlapping and others appearing fragmented.",,airplane,0.9808239,X
airplane6-knife1," The image appears to be an abstract digital artwork with a blend of colors and patterns. It features a central black shape surrounded by a myriad of other shapes and colors, including shades of brown, blue, and green.",,airplane,0.87953943,X
airplane1-clock1," The image appears to be a digital artwork or manipulation, featuring a collage of various numbers, letters, and symbols. The colors are vibrant, with a mix of blues, greens, and yellows. The composition is abstract, with no discernible subject or message.",,airplane,0.64395356,X
airplane3-car1," The image appears to be an abstract representation with a blend of colors and shapes. It features a prominent red and black object in the center, surrounded by a myriad of other colors and forms.",,airplane,0.911172,X
airplane9-car2," The image appears to be an abstract representation with a blend of colors and shapes. It has a chaotic and dynamic feel, reminiscent of a fast-paced scene or a whirlwind of emotions.",,airplane,0.9750944,X
airplane10-elephant1, It's a picture of a plane.,,airplane,1.0,A
airplane4-cat3," The image appears to be a blurred and distorted representation of a landscape or natural scene. It has a warm color palette with hues of brown, orange, and beige.",,airplane,0.6148249,X
airplane5-boat3," The image appears to be an abstract digital artwork with a blend of vibrant colors and geometric shapes. It has a fragmented and overlapping structure, reminiscent of a digital collage or a glitch artwork.",,airplane,0.9930824,X
airplane3-dog1," The image appears to be a close-up of a furry surface with a dark, possibly burnt or stained, patch in the center.",,airplane,0.55452216,X
airplane9-knife3," The image appears to be an abstract digital artwork with a blend of black, white, and shades of gray. It features elongated shapes and patterns that resemble blurred objects or figures.",,airplane,0.97132134,X
airplane5-bird2, The image appears to be an abstract representation of a fighter jet or aircraft. It has a distorted and fragmented appearance with a mix of colors and patterns.,,airplane,0.9999993,A
airplane5-dog3, The image appears to be an abstract representation with a blend of colors and textures.,,airplane,0.969979,X
airplane5-chair3," The image appears to be an abstract artwork with various shades of blue and gray. It has a fragmented and overlapping structure, reminiscent of broken glass or shattered crystal.",,airplane,0.7910414,X
airplane6-bear3," The image appears to be an abstract representation with a mix of colors and textures, resembling fur or feathers.",,airplane,0.57165754,X
airplane4-elephant1," The image appears to be a close-up of a textured surface, possibly a piece of fabric or a wall with a rough texture.",,airplane,0.98634315,X
airplane1-elephant1, The image appears to be a textured surface resembling wrinkled or crumpled fabric or skin. There is a silhouette of an airplane imprinted on it.,,airplane,1.0,A
airplane8-truck3, The image appears to be an abstract digital artwork with a blend of colors and shapes.,,airplane,0.95164186,X
airplane10-knife3," The image appears to be an abstract digital artwork with a blend of grayscale and color tones. It features elongated shapes and patterns, possibly resembling blurred objects or figures.",,airplane,0.95828307,X
airplane4-airplane1, The image appears to be a distorted or glitched representation of a plane.,,airplane,1.0,A
airplane8-clock2," The image appears to be an abstract digital artwork with a blend of colors, shapes, and symbols.",,airplane,0.8605798,X
airplane10-truck1," The image appears to be an abstract representation with a blend of colors and shapes. It has a glossy, almost liquid appearance, with swirling patterns and a dominant red hue.",,airplane,0.5188196,X
airplane4-bottle1," The image appears to be a collage of various bottles and containers, possibly from different beverages or products. The arrangement is dense, and there are multiple layers and colors, making it visually complex.",,bottle,0.9999962,F
airplane9-truck1, The image appears to be an abstract representation of a red and black airplane.,,airplane,1.0,A
airplane7-clock3, The image appears to be an abstract representation with various clock faces and time-related symbols.,,clock,0.9999987,J
airplane7-airplane3, This is an image of an airplane.,,airplane,1.0,A
airplane8-bird1," The image appears to be an abstract representation with blurred and overlapping patterns in shades of blue, gray, and white.",,airplane,0.9573346,X
airplane10-oven2," The image appears to be an abstract representation of a black object, possibly a vehicle, set against a muted background with geometric patterns.",,airplane,0.9109134,X
airplane5-knife1," The image appears to be an abstract digital artwork with a blend of colors and shapes. It has a glossy, almost liquid-like quality, with reflections and distortions that give it a dynamic and layered appearance.",,airplane,0.91162574,X
airplane8-bicycle3," The image appears to be a complex digital artwork with intricate patterns and designs, predominantly in shades of red, white, and gray. It features a mix of geometric shapes, possibly representing circuitry or a digital landscape, intertwined with organic forms.",,airplane,0.5304309,X
airplane4-bicycle2," The image appears to be a highly distorted and abstract representation, possibly a result of a glitch or an intentional artistic manipulation. It features a chaotic arrangement of geometric shapes and patterns, with a predominant use of silver and black tones.",,airplane,0.9953412,X
airplane6-chair3," The image appears to be an abstract representation with various shades of blue and beige. It resembles a chaotic arrangement of chairs or benches, but the specific details are obscured by the overlay of colors and patterns.",,chair,0.99828917,I
airplane5-bear2," The image appears to be an abstract representation with a blend of textures and colors. It seems to have a furry or feathery texture, combined with shades of blue and beige.",,airplane,0.8301515,X
airplane4-truck2," The image appears to be an abstract digital artwork with a blend of colors, primarily red, white, and black, along with some shades of gray. It has a glossy and reflective texture, reminiscent of a liquid or a shiny surface.",,airplane,0.84482884,X
airplane7-car1," The image appears to be an abstract representation of various objects, possibly vehicles, overlaid and blended together in a colorful and chaotic manner.",,airplane,0.9232835,X
airplane7-bird3," The image appears to be an abstract representation with a blend of colors and shapes. It has a somewhat chaotic and fluid appearance, with elements that resemble wings or feathers, as well as brush strokes that suggest movement or turbulence.",,airplane,0.9818299,X
airplane1-bicycle2, The image appears to be a highly distorted and abstract representation of an airplane.,,airplane,1.0,A
airplane4-dog2, The image appears to be an abstract representation with a blend of colors and textures.,,airplane,0.969979,X
airplane10-airplane1, The image appears to be a distorted or fragmented representation of an airplane.,,airplane,1.0,A
airplane8-oven2, The image appears to be an abstract digital artwork with a blend of muted colors and geometric patterns.,,airplane,0.8744574,X
airplane10-cat2," The image appears to be a blurred or abstract representation, possibly of a furry or feathery material.",,airplane,0.8616122,X
airplane8-elephant3," This image appears to be a close-up of a textured surface, possibly a piece of fabric or a piece of leather. The texture is intricate with folds, creases, and patterns.",,airplane,0.94187856,X
airplane5-bottle3," The image appears to be a digital artwork or manipulation featuring a background of various aluminum cans and bottles, overlaid with shattered green glass objects.",,bottle,0.9573595,F
airplane4-car1," The image appears to be an abstract representation of various objects, possibly toys or vehicles, overlaid in a colorful and blurred manner.",,airplane,0.9691775,X
airplane7-boat2," The image appears to be an abstract digital artwork with a collage of various elements, including shapes, colors, and text. It has a fragmented appearance with overlapping and intertwined elements.",,airplane,0.95057654,X
airplane6-keyboard3," The image appears to be an abstract representation with a dark silhouette of what might be an airplane or bird, set against a blurred background.",,airplane,0.99997556,"A, D"
airplane3-elephant1," The image showcases a close-up view of what appears to be a textured surface, possibly a piece of fabric or a material with a distinct pattern. The texture is intricate, with folds, creases, and possibly some form of embossing or stitching.",,airplane,0.9675029,X
airplane7-truck1, The image appears to be a distorted and abstract representation of a red airplane.,,airplane,1.0,A
airplane6-bottle2," The image appears to be an abstract representation of various bottle caps, possibly from different beverages, overlaid and blended together.",,bottle,0.9999999,F
airplane9-keyboard2," The image appears to be a blurred or distorted view of a keyboard, possibly due to a refractive surface or a shallow depth of field.",,keyboard,0.99924433,M
airplane10-dog3, The image appears to be an abstract representation with a mix of colors and textures.,,airplane,0.970156,X
airplane2-bottle1," The image appears to be a collage of various bottles, possibly from different liquor or beverage brands.",,bottle,0.9999999,F
airplane4-boat3," The image appears to be an abstract digital artwork with a blend of colors and geometric shapes. It features a dominant blue hue with hints of red, green, and other colors, creating a chaotic yet visually appealing composition.",,airplane,0.83479136,X
airplane7-bottle3," The image appears to be a distorted and abstract representation of a plane, possibly a commercial airliner, surrounded by various elements. The plane is predominantly green, and the background consists of a chaotic assortment of shapes, colors, and symbols, including what seems to be Asian characters.",,airplane,1.0,A
airplane3-keyboard2," The image appears to be a blurred or distorted view of a keyboard, with keys and symbols partially visible.",,keyboard,0.99997425,M
airplane9-boat1, The image appears to be an abstract digital artwork with a blend of colors and geometric shapes.,,airplane,0.95017064,X
airplane9-airplane2," The image appears to be an abstract representation of an airplane. It features geometric shapes and colors, predominantly in shades of blue, yellow, and white.",,airplane,1.0,A
airplane4-knife1, The image appears to be an abstract digital artwork with a blend of colors and patterns.,,airplane,0.9165656,X
airplane7-keyboard1, The image appears to be a distorted or corrupted digital image with a mix of text and graphical elements.,,airplane,0.9045146,X
airplane3-clock1," The image appears to be an abstract representation with various symbols, numbers, and a silhouette of an airplane.",,airplane,0.9999999,A
airplane3-cat1," The image appears to be an abstract representation with a blend of colors and textures, resembling fur or feathers.",,airplane,0.6780182,X
airplane5-bicycle1," The image appears to be a complex digital artwork with various geometric shapes, patterns, and colors. It features intricate designs and a mishmash of elements, giving it a chaotic yet harmonious appearance.",,airplane,0.9573579,X
airplane3-airplane2," The image appears to be an abstract representation of an airplane. It features a silhouette of the plane set against a backdrop of colorful, geometric shapes and patterns.",,airplane,1.0,A
airplane2-dog1," The image appears to be a close-up of a furry surface, possibly an animal pelt, with a mix of light and dark colors.",,dog,0.8106915,X
airplane7-cat3," The image appears to be a blurred and distorted representation of text, possibly a signature or name, overlaid on a background with a rough texture.",,airplane,0.63935775,X
airplane3-chair3," The image appears to be an abstract representation of chairs and tables, possibly in a public space like a cafeteria or an auditorium. The colors are muted, with a predominant use of blues and grays, and the objects are overlaid and distorted, giving it a dreamlike or fragmented appearance.",,chair,0.99680305,I
airplane4-bird3, The image appears to be an abstract representation of an airplane. It has a distorted and fragmented appearance with a mix of colors and textures.,,airplane,1.0,A
airplane1-chair2," The image appears to be an abstract representation, possibly a digital manipulation, of wooden structures resembling chairs and tables. The colors are muted, with browns and beiges predominating, and the image has a blurry, dreamlike quality.",,chair,0.99015653,"I, M"
airplane3-oven1," The image appears to be a distorted or glitched representation of a figure, possibly a person, set against a muted background.",,airplane,0.9849784,X
airplane4-keyboard3," The image appears to be a blurred or distorted representation of a mechanical or electronic component, possibly a keypad or switch.",,keyboard,0.74181736,M
airplane10-boat3," The image appears to be an abstract representation of an airplane, with a blend of vibrant colors and digital distortions.",,airplane,1.0,A
airplane8-chair1," The image appears to be an abstract representation with a blend of colors, predominantly pink and black, arranged in a non-linear fashion.",,airplane,0.92399,X
airplane2-cat1," The image appears to be a blurred and abstract representation, possibly of a furry object or creature. The colors are muted, with shades of brown, blue, and white dominating the scene.",,dog,0.73846763,X
airplane10-bear3, The image appears to be an abstract representation with a mix of textures and colors.,,airplane,0.9717305,X
clock7-boat3," The image appears to be a digital or abstract representation of a clock. It features various colors and geometric patterns, with a central clock face surrounded by intricate designs.",,clock,0.9999999,J
clock8-truck2," The image appears to be an abstract representation of a clock, with distorted and overlapping elements.",,clock,0.99999976,J
clock6-clock2, The image is a distorted view of a clock.,,clock,1.0,J
clock7-car1," The image appears to be an abstract representation of a clock face, distorted and overlaid with various colors and patterns.",,clock,0.99999964,J
clock10-oven2," The image appears to be a distorted or abstract representation of a machine or device, possibly a computer or electronic component. It has a blurry and fragmented appearance with various shades of gray, black, and blue.",,airplane,0.9895812,X
clock10-airplane1, The image appears to be a distorted or glitched representation of an alarm clock.,,clock,0.9999968,J
clock4-chair1," The image appears to be an abstract representation with a mix of colors, primarily red and black, and geometric shapes. It has a distorted and fragmented appearance, reminiscent of a kaleidoscope or a digital manipulation.",,airplane,0.8709729,X
clock8-oven3," The image appears to be a distorted or abstract representation of a clock or time-related device. It features various digital and analog elements, possibly representing time, with a central circular structure and a digital display at the top.",,clock,0.9999964,J
clock2-knife1, The image appears to be an abstract representation of a clock. It features a clock face with distorted numbers and a black hour hand. The background consists of various colorful patterns and designs.,,clock,0.9999999,J
clock1-clock2," The image appears to be an abstract representation of a clock or time-related theme, with distorted and overlapping clock faces, hands, and numbers.",,clock,0.99999976,J
clock8-bear2," The image appears to be an abstract representation of a clock, with the time seemingly around 10:10. The clock face is surrounded by a textured, possibly furry or wavy, background.",,clock,1.0,J
clock9-keyboard2," The image appears to be a distorted or abstract representation of a keyboard, possibly due to a blur or overlay of other elements.",,keyboard,0.9994918,M
clock4-elephant2," The image appears to be an artistic representation of a clock, possibly made using a textured material. The clock face is surrounded by a circular border, and the numbers and hands are visible. The texture of the material resembles wrinkled or aged skin.",,clock,0.99999964,J
clock10-cat1," The image appears to be an abstract representation with a central figure resembling a face or an object, surrounded by a blurred and textured background.",,airplane,0.9844588,X
clock6-chair3, The image appears to be an abstract representation with multiple overlapping blue chairs.,,chair,0.99993944,I
clock7-bicycle1," The image appears to be a distorted or abstract representation of a clock face. It features a central clock with hour and minute hands, surrounded by a complex pattern of intertwined lines, shapes, and colors.",,clock,0.9999987,J
clock9-airplane1, The image appears to be a distorted or glitched representation of a clock face.,,clock,0.9999968,J
clock5-bicycle1," The image appears to be a digital artwork or a manipulated photograph that showcases a clock face surrounded by intricate patterns and designs. The clock face is prominently displayed in the center, with the hands pointing to a specific time. Surrounding the clock, there are various abstract patterns, colors, and shapes, creating a visually complex and layered composition.",,clock,1.0,J
clock3-cat1, The image appears to be a distorted or abstract representation of a clock.,,clock,0.9999999,J
clock10-bottle1," The image is a collage of various bottles and containers, with a prominent clock-like shape in the center.",,bottle,0.6955881,J
clock2-clock3, The image showcases a distorted clock face with various time indications.,,clock,1.0,J
clock7-cat2, The image appears to be a blurred or distorted depiction of a clock face.,,clock,0.99999964,J
clock3-keyboard3, The image appears to be a distorted or blurred view of a clock face.,,clock,0.9999994,J
clock10-boat2," The image is a digital collage featuring a prominent red alarm clock in the center. The clock is surrounded by a myriad of abstract and fragmented images, creating a complex and layered visual effect.",,clock,0.9999988,J
clock7-bear2," The image appears to be a distorted or abstract representation of a clock face. It features a central clock hand pointing to a number, surrounded by a textured, possibly metallic, border.",,clock,0.9999994,J
clock8-cat1," The image appears to be an abstract representation of a clock, possibly created through a blurred or distorted lens. It features a circular shape with numbers and a hand, but the details are obscured, making it difficult to discern the exact time.",,clock,0.99999654,J
clock9-bird2," The image appears to be a distorted or abstract representation of a clock face. It features Roman numerals, a pendulum, and text, but the details are blurred and overlapped, making it difficult to discern the exact time or read the text.",,clock,0.9999993,J
clock10-knife3, The image appears to be an abstract representation with a central figure that resembles a humanoid or robotic entity. It is surrounded by a blurred background with hints of other shapes and patterns.,,airplane,0.9060374,X
clock4-bottle3," The image appears to be an abstract representation of a clock, with a greenish hue and overlaid with various symbols and text.",,clock,1.0,J
clock9-chair3, The image appears to be an abstract representation with multiple overlapping blue chairs and a circular frame encompassing them.,,chair,0.99907875,I
clock8-boat1," The image appears to be an abstract representation of a clock, with distorted and overlapping elements.",,clock,0.99999976,J
clock2-bottle3," The image is a digital artwork that appears to be a distorted representation of a clock. The clock face is surrounded by a greenish-white haze, and the numbers and hands are slightly blurred. The background consists of abstract patterns and shapes, with a predominant green color.",,clock,0.99999976,J
clock4-knife1," The image appears to be an abstract representation of a clock. It features a clock face with numbers and hands, but the numbers are distorted and the hands are not in a typical clock position. The background consists of colorful, abstract patterns.",,clock,0.9999999,J
clock1-bear1," The image appears to be a close-up of a furry surface, possibly an animal pelt, with various shades of brown and black.",,dog,0.7655173,X
clock8-keyboard1," The image showcases a distorted view of a clock, possibly due to a reflection or some form of artistic manipulation. The clock's hands are not fully visible, and the numbers and time markers are blurred and overlapped.",,clock,0.9999999,J
clock2-elephant2, The image showcases a clock with a unique texture overlay.,,clock,1.0,J
clock8-airplane2," The image appears to be an abstract representation of a clock, with distorted and overlaid elements.",,clock,0.99999976,J
clock6-oven1," The image appears to be a distorted or glitched representation of a circular object, possibly a clock or a button, set against a blurred background.",,clock,0.9720159,J
clock2-bicycle1," The image appears to be a digital artwork or a manipulated photograph that showcases a clock face surrounded by intricate patterns and designs. The clock itself is detailed with numbers and hands, and the background consists of a mosaic of various colors, shapes, and textures.",,clock,0.9999995,J
clock10-truck2," The image appears to be an abstract digital artwork with a mix of colors, including red, black, and shades of gray. It has a glossy and reflective quality, reminiscent of glass or metal.",,airplane,0.7916952,X
clock4-oven1, The image appears to be a distorted or glitched representation of a clock face.,,clock,0.9999968,J
clock6-bird3, The image is a clock with a brown face and white hands.,,clock,1.0,J
clock7-bottle2," The image appears to be an abstract representation with multiple layers and colors. It features a clock-like structure in the center, surrounded by various bottle caps and other miscellaneous items.",,clock,0.8403555,J
clock10-dog3," The image appears to be a distorted or abstract representation of an object, possibly a clock or a circular device, surrounded by a swirling pattern of colors and textures.",,clock,0.99855536,J
clock4-car2," The image appears to be a distorted and abstract representation of a clock. It features a clock face surrounded by various colors and patterns, making it difficult to discern the time.",,clock,1.0,J
clock10-clock3, The image showcases an abstract representation of a clock with multiple distorted clock faces surrounding it.,,clock,1.0,J
clock3-car2," The image appears to be a blurred and distorted representation of a clock, possibly due to movement or a camera shake. It features multiple colors and shapes, but the primary focus is on the clock's face, which is surrounded by a circular frame.",,clock,0.99993265,J
clock3-bird1, The image appears to be a distorted or abstract representation of a clock.,,clock,0.9999999,J
clock3-dog2, The image appears to be a distorted or abstract representation of a clock.,,clock,0.9999999,J
clock2-dog1," The image appears to be an abstract representation of a clock, with a blend of warm colors and textures.",,clock,0.9999999,J
clock7-dog2," The image appears to be an abstract representation of a clock face, with a blend of colors and textures.",,clock,0.9999995,J
clock6-truck3, The image appears to be an abstract digital artwork with a central circular element containing a fragmented image of what seems to be a chair. Surrounding the central circle are various colorful geometric shapes and patterns.,,chair,0.9953399,I
clock3-bicycle2, The image appears to be a distorted or abstract representation of a clock.,,clock,0.9999999,J
clock4-boat3," The image appears to be an abstract representation of a clock, with distorted and overlapping shapes and colors.",,clock,0.9999999,J
clock6-knife2, The image appears to be an abstract artwork with a central circular shape filled with a dark hue. Surrounding this central shape are various shards and fragments resembling broken glass or shattered mirror pieces. The entire composition is set against a backdrop of a mosaic-like pattern with varied colors and textures.,,bottle,0.46030962,X
clock4-airplane1," The image appears to be a distorted or abstract representation of a clock. It features a clock face with numbers and hands, but the overall composition is fragmented and overlaid with other elements, making it difficult to discern the time.",,clock,0.9999999,J
clock7-truck3," The image appears to be an abstract representation of a clock face, distorted and overlaid with various colors and patterns.",,clock,0.99999964,J
clock3-elephant3," The image showcases a clock embedded in a textured surface, possibly a wall or a piece of fabric. The clock's hands are positioned at approximately 10:10.",,clock,1.0,J
clock1-truck3, The image appears to be an abstract digital artwork with a blend of colors and shapes.,,airplane,0.95164186,X
clock4-bird3," The image showcases a clock with a unique, artistic design. The clock face is surrounded by a wooden frame, and the numbers and hands are rendered in a dark color against a light background. The overall tone of the image is warm, with a blend of browns and golds.",,clock,1.0,J
clock1-dog2, The image appears to be a blurred or abstract representation of a clock face overlaid on a furry or feathery texture.,,clock,0.9999552,J
clock8-knife1," The image appears to be an abstract representation of a clock, with distorted numbers and a blurred background.",,clock,0.99999976,J
clock5-elephant2," The image appears to be a textured, abstract representation of a clock face. The clock hands are not fully visible, and the face is surrounded by a circular pattern.",,clock,0.99999905,J
clock3-bear3, The image appears to be a distorted or abstract representation of a clock.,,clock,0.9999999,J
clock6-car2," The image appears to be an abstract representation of a clock, with distorted and overlapping elements.",,clock,0.99999976,J
clock10-bird3, The image appears to be an abstract representation of an alarm clock. It has a distorted and blurred appearance with a mix of colors.,,clock,0.99999166,J
clock1-car1," The image appears to be an abstract representation of various objects, possibly vehicles, with a blend of vibrant colors.",,airplane,0.70675415,X
clock5-airplane1, The image appears to be a distorted or glitched representation of a clock face.,,clock,0.9999968,J
clock7-keyboard2," The image appears to be a distorted or abstract representation of a clock face. It features numbers and letters, but the overall structure and clarity are obscured.",,clock,0.9999993,J
clock9-cat1, The image appears to be a distorted or abstract representation of a clock face.,,clock,0.9999995,J
clock8-chair2," The image appears to be an abstract representation of a clock, with multiple layers and distortions.",,clock,0.99999845,J
clock5-oven1, The image appears to be a distorted or glitched representation of a clock face.,,clock,0.9999968,J
clock1-elephant2," The image showcases a textured surface, possibly a rock or a mineral, with intricate patterns and ridges.",,airplane,0.84020275,X
clock1-boat3," The image appears to be an abstract digital artwork with a mix of vibrant colors and geometric shapes. It has a glitchy, distorted appearance, reminiscent of a computer screen with a malfunction or an overload of information.",,airplane,0.98864776,X
clock5-chair3," The image appears to be an abstract representation of a clock, with various shades of blue and beige. The clock hands are not clearly visible.",,clock,0.99999833,J
clock5-keyboard1," The image appears to be a distorted or abstract representation of a clock face. It features a central clock hand pointing towards a number, surrounded by a circular boundary with various markings and symbols.",,clock,0.99999964,J
clock2-bear2," The image appears to be an abstract representation of a clock, with the hands and numbers blurred and overlapping.",,clock,0.99999976,J
clock6-bicycle1," The image appears to be a digital artwork or manipulation that showcases a clock face surrounded by intricate and abstract patterns. The clock itself is detailed with Roman numerals and hour markers, and it's set against a background filled with various shapes, colors, and designs.",,clock,1.0,X
clock5-clock2, The image is a distorted clock face with a blurred background.,,clock,0.9999999,J
clock6-bottle1," The image is a collage of various bottles and containers, with a central black circle enclosing a smaller cluster of them.",,bottle,0.99999976,F
dog5-bear3," The image appears to be an abstract representation of a furry creature, possibly a dog, with a blend of brown and black colors.",,dog,0.97563756,K
dog1-knife3," The image appears to be an abstract digital artwork with a blend of grayscale and color tones. It features elongated shapes and patterns, some of which resemble faces or figures, set against a muted background.",,airplane,0.7884772,X
dog2-bicycle2," The image appears to be a highly distorted and abstract representation, possibly a result of a glitch or a digital manipulation. It features a myriad of intertwined and overlapping shapes, predominantly in silver and blue hues, with a hint of red.",,airplane,0.974478,X
dog9-bottle1," The image is a collage of various items, primarily bottles and containers, arranged in a seemingly random manner.",,bottle,0.9999422,F
dog7-chair2," The image appears to be an abstract representation of wooden structures, possibly chairs or tables, overlaid with a blurred background.",,chair,0.94886833,I
dog2-bottle2, The image appears to be a blurred collage of various bottles and containers.,,bottle,0.999995,F
dog3-boat1," The image appears to be an abstract digital artwork with a blend of colors and geometric shapes. It features a dominant blue and red color palette, with some areas having a glitchy or fragmented appearance.",,airplane,0.9684586,X
